                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    5 Nov 2022 15:41:05
Satellite-FINCH


      Time (UTCG)             x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)          x (km)          y (km)          z (km)   
6 Nov 2022 15:08:00.000    -1471.437596     2596.214887    -6188.740352    -1471.443608     2596.222147    -6188.735877     2515.312881     1584.164930    -6194.319177     2520.929840     1597.031093    -6188.729426     2520.929196     1597.029605    -6188.730073     2520.866540     1597.088672    -6188.740352     2520.866341     1597.089266    -6188.740279     2502.744739     1556.108005    -6206.509819     2520.773900     1597.235167    -6188.740279     2520.773443     1597.235607    -6188.740352     -897.024455     2846.201102    -6188.736050     2515.311519     1584.164725    -6194.319782
6 Nov 2022 15:09:00.000    -1146.616533     2320.871971    -6364.437395    -1146.622715     2320.879437    -6364.433558     2248.674916     1257.441061    -6369.422472     2256.354096     1268.950097    -6364.422313     2256.353213     1268.948764    -6364.422892     2256.267230     1269.028907    -6364.437395     2256.266958     1269.029579    -6364.437357     2231.622465     1232.390824    -6380.306698     2256.193505     1269.160165    -6364.437357     2256.193255     1269.160420    -6364.437395     -647.814568     2506.303768    -6364.433772     2248.673516     1257.440850    -6369.423008
6 Nov 2022 15:10:00.000     -819.235631     2032.503217    -6512.038794     -819.241957     2032.510857    -6512.035614     1972.138381      925.181194    -6516.408180     1981.845807      935.282441    -6512.019622     1981.844687      935.281270    -6512.020131     1981.735758      935.382132    -6512.038794     1981.735414      935.382879    -6512.038792     1950.677064      903.247915    -6525.938078     1981.681272      935.497577    -6512.038792     1981.681232      935.497644    -6512.038794     -395.752300     2155.373422    -6512.035867     1972.136948      925.180979    -6516.408644
6 Nov 2022 15:11:00.000     -490.839403     1732.359882    -6630.902413     -490.845844     1732.367661    -6630.899904     1686.923522      588.849219    -6634.636880     1698.616298      597.498227    -6630.879235     1698.614948      597.497222    -6630.879672     1698.483553      597.618356    -6630.902413     1698.483139      597.619175    -6630.902446     1661.148166      570.129411    -6642.770515     1698.448547      597.717479    -6630.902446     1698.448716      597.717358    -6630.902413     -141.947729     1794.958037    -6630.900194     1686.922063      588.849000    -6634.637270
6 Nov 2022 15:12:00.000     -162.964589     1421.757126    -6720.512158     -162.971117     1421.765010    -6720.510331     1394.287647      249.925919    -6723.595276     1407.914156      257.084637    -6720.485076     1407.912580      257.083804    -6720.485438     1407.759301      257.224675    -6720.512158     1407.758817      257.225563    -6720.512225     1364.312038      234.501931    -6730.296869     1407.743927      257.307041    -6720.512225     1407.744305      257.306732    -6720.512158      112.482113     1426.645974    -6720.510656     1394.286168      249.925697    -6723.595591
6 Nov 2022 15:13:00.000      162.866912     1102.068261    -6780.479989      162.860326     1102.076216    -6780.478855     1095.519712      -90.097360    -6782.898200     1111.019840      -84.460415    -6780.449124     1111.018045      -84.461073    -6780.449410     1110.843558      -84.301088    -6780.479989     1110.843007      -84.300136    -6780.480091     1061.476087     -102.157696    -6788.138279     1110.847885      -84.235842    -6780.480091     1110.848470      -84.236337    -6780.479989      366.417997     1052.059155    -6780.479213     1095.518220      -90.097585    -6782.898438
6 Nov 2022 15:14:00.000      485.155009      774.718730    -6810.547459      485.148393      774.726720    -6810.547021      791.934800     -429.725087    -6812.290129      809.240204     -425.634701    -6810.512945      809.238198     -425.635181    -6810.513154      809.043271     -425.456788    -6810.547459      809.042657     -425.455775    -6810.547595      753.973263     -438.368744    -6816.045653      809.067280     -425.408948    -6810.547595      809.068070     -425.409628    -6810.547459      618.743287      672.846117    -6810.547411      791.933302     -429.725312    -6812.290289
6 Nov 2022 15:15:00.000      802.428255      441.179793    -6810.586708      802.421639      441.187783    -6810.586970      484.868484     -767.463964    -6811.646177      503.902892     -764.938121    -6810.548698      503.900683     -764.938420    -6810.548828      503.686177     -764.742407    -6810.586708      503.685500     -764.741337    -6810.586878      443.156343     -772.652947    -6813.900638      503.729762     -764.712184    -6810.586878      503.730754     -764.713045    -6810.586708      868.348736      290.674944    -6810.587388      484.866985     -767.464190    -6811.646258
6 Nov 2022 15:16:00.000     1113.250501      102.961956    -6780.600900     1113.243915      102.969911    -6780.601861      175.671098    -1101.829335    -6780.972511      196.350648    -1100.879137    -6780.559561      196.348246    -1100.879253    -6780.559611      196.115105    -1100.666483    -6780.600900      196.114369    -1100.665363    -6780.601103      130.392134    -1103.540839    -6781.716001      196.178073    -1100.654010    -6780.601103      196.179263    -1100.655050    -6780.600900     1114.137238      -92.773886    -6780.602306      175.669607    -1101.829560    -6780.972513
6 Nov 2022 15:17:00.000     1416.227286     -238.391788    -6720.724100     1416.220758     -238.383903    -6720.725755     -134.298020    -1431.351489    -6720.406220     -112.064419    -1431.981109    -6720.679613     -112.067004    -1431.981043    -6720.679585     -112.317752    -1431.752455    -6720.724100     -112.318544    -1431.751288    -6720.724335     -182.944359    -1429.577998    -6719.635474     -112.235677    -1431.757786    -6720.724335     -112.234294    -1431.759000    -6720.724100     1355.028491     -475.814665    -6720.726225     -134.299498    -1431.351711    -6720.406143
6 Nov 2022 15:18:00.000     1710.011963     -581.312891    -6631.220673     1710.005522     -581.305112    -6631.223016     -443.676311    -1754.581878    -6630.214700     -419.986579    -1756.788549    -6631.173235     -419.989335    -1756.788300    -6631.173127     -420.256586    -1756.544902    -6631.220673     -420.257431    -1756.543693    -6631.220940     -495.475782    -1749.331196    -6627.933111     -420.155764    -1756.568014    -6631.220940     -420.154194    -1756.569396    -6631.220673     1589.963552     -856.763616    -6631.223509     -443.677769    -1754.582097    -6630.214545
6 Nov 2022 15:19:00.000     1993.311586     -924.214345    -6512.484191     1993.305260     -924.206704    -6512.487211     -751.103789    -2070.099277    -6510.794548     -726.062246    -2073.873296    -6512.434010     -726.065163    -2073.872865    -6512.433822     -726.347740    -2073.615730    -6512.484191     -726.348634    -2073.614484    -6512.484488     -805.828284    -2061.394493    -6507.012147     -726.228615    -2073.656520    -6512.484488     -726.226865    -2073.658066    -6512.484191     1817.909340    -1233.946048    -6512.487724     -751.105221    -2070.099493    -6510.794314
6 Nov 2022 15:20:00.000     2264.892550    -1265.497909    -6365.035795     2264.886368    -1265.490441    -6365.039479    -1055.228828    -2376.515855    -6362.669911    -1028.945745    -2381.840630    -6364.983092    -1028.948809    -2381.840017    -6364.982825    -1029.245467    -2381.570278    -6365.035795    -1029.246406    -2381.569001    -6365.036120    -1112.637367    -2364.395244    -6357.403330    -1029.108563    -2381.628568    -6365.036120    -1029.106640    -2381.630270    -6365.035795     2037.863059    -1605.703496    -6365.040010    -1055.230228    -2376.516065    -6362.669601
6 Nov 2022 15:21:00.000     2523.585919    -1603.561415    -6189.522043     2523.579907    -1603.554153    -6189.526375    -1354.713889    -2672.483115    -6186.490321    -1327.305005    -2679.335232    -6189.467049    -1327.308203    -2679.334441    -6189.466706    -1327.617636    -2679.053287    -6189.522043    -1327.618616    -2679.051985    -6189.522396    -1414.553669    -2656.999975    -6179.762719    -1327.463555    -2679.128820    -6189.522396    -1327.461467    -2679.130672    -6189.522043     2248.856503    -1970.400755    -6189.526921    -1354.715249    -2672.483320    -6186.489935
6 Nov 2022 15:22:00.000     2768.292421    -1936.806130    -5986.712308     2768.286606    -1936.799106    -5986.717269    -1648.241186    -2956.697675    -5983.028081    -1619.827206    -2965.047000    -5986.655266    -1619.830524    -2965.046034    -5986.654847    -1620.151370    -2964.754704    -5986.712308    -1620.152387    -2964.753382    -5986.712687    -1710.248680    -2937.920100    -5974.869045    -1619.980789    -2964.847148    -5986.712687    -1619.978545    -2964.849141    -5986.712308     2449.960221    -2326.432832    -5986.717829    -1648.242502    -2956.697872    -5983.027621
6 Nov 2022 15:23:00.000     2997.987156    -2263.644238    -5757.495760     2997.981564    -2263.637483    -5757.501327    -1934.518352    -3227.906925    -5753.175234    -1905.224422    -3237.716734    -5757.436921    -1905.227845    -3237.715597    -5757.436427    -1905.558690    -3237.415374    -5757.495760    -1905.559739    -3237.414038    -5757.496163    -1998.420456    -3205.917514    -5743.620654    -1905.372360    -3237.524323    -5757.496163    -1905.369970    -3237.526448    -5757.495760     2640.287571    -2672.231852    -5757.501899    -1934.519618    -3227.907115    -5753.174702
6 Nov 2022 15:24:00.000     3211.724013    -2582.506456    -5502.877814     3211.718668    -2582.500000    -5502.883963    -2212.284122    -3484.914592    -5497.939998    -2182.239279    -3496.141723    -5502.817437    -2182.242793    -3496.140421    -5502.816871    -2182.582179    -3495.832628    -5502.877814    -2182.583257    -3495.831284    -5502.878241    -2277.799347    -3459.810094    -5487.031913    -2182.380921    -3495.957602    -5502.878241    -2182.378395    -3495.959850    -5502.877814     2818.998666    -3006.273969    -5502.884545    -2212.285331    -3484.914773    -5497.939396
6 Nov 2022 15:25:00.000     3408.639720    -2891.849690    -5223.975945     3408.634646    -2891.843562    -5223.982648    -2480.313951    -3726.586092    -5218.442569    -2449.650564    -3739.181139    -5223.914296    -2449.654154    -3739.179675    -5223.913660    -2450.000587    -3738.865670    -5223.975945    -2450.001687    -3738.864324    -5223.976392    -2547.153656    -3698.476991    -5206.228985    -2449.785284    -3739.006119    -5223.976392    -2449.782633    -3739.008481    -5223.975945     2985.304145    -3327.086165    -5223.983237    -2480.315099    -3726.586264    -5218.441900
6 Nov 2022 15:26:00.000     3587.957424    -3190.164569    -4922.014897     3587.952644    -3190.158795    -4922.022124    -2737.425448    -3951.853585    -4915.910319    -2706.278635    -3965.761104    -4921.952247    -2706.282285    -3965.759486    -4921.951544    -2706.634237    -3965.440652    -4922.014897    -2706.635356    -3965.439310    -4922.015363    -2805.295102    -3920.863619    -4902.445000    -2706.405839    -3965.595958    -4922.015363    -2706.403075    -3965.598424    -4922.014897     3138.468690    -3633.252777    -4922.022718    -2737.426529    -3951.853748    -4915.909586
6 Nov 2022 15:27:00.000     3748.989781    -3475.982805    -4598.321457     3748.985315    -3475.977410    -4598.329176    -2982.483555    -4159.720668    -4591.672557    -2950.990593    -4174.879422    -4598.258083    -2950.994286    -4174.877656    -4598.257316    -2951.350208    -4174.555400    -4598.321457    -2951.351340    -4174.554068    -4598.321940    -3051.084029    -4125.986292    -4577.014794    -2951.109719    -4174.724880    -4598.321940    -2951.106854    -4174.727437    -4598.321457     3277.814267    -3923.421719    -4598.329774    -2982.484565    -4159.720820    -4591.671763
6 Nov 2022 15:28:00.000     3891.141621    -3747.884411    -4254.318883     3891.137488    -3747.879420    -4254.327059    -3214.405548    -4349.266798    -4247.154944    -3182.705269    -4365.610022    -4254.255063    -3182.708989    -4365.608116    -4254.254235    -3183.067310    -4365.283859    -4254.318883    -3183.068451    -4365.282542    -4254.319381    -3283.434425    -4312.936595    -4231.369298    -3182.815790    -4365.466765    -4254.319381    -3182.812836    -4365.469404    -4254.318883     3402.723143    -4196.310430    -4254.327658    -3214.406482    -4349.266938    -4247.154093
6 Nov 2022 15:29:00.000     4013.912245    -4004.504837    -3891.520934     4013.908465    -4004.500271    -3891.529530    -3432.165875    -4519.651488    -3883.873519    -3400.398055    -4537.107179    -3891.456949    -3400.401787    -4537.105141    -3891.456064    -3400.760927    -4536.780313    -3891.520934    -3400.762072    -4536.779018    -3891.521444    -3501.318783    -4480.885518    -3867.029536    -3400.499485    -4536.975840    -3891.521444    -3400.496455    -4536.978549    -3891.520934     3512.640723    -4450.711638    -3891.530129    -3432.166730    -4519.651616    -3883.872615
6 Nov 2022 15:30:00.000     4116.897335    -4244.541956    -3511.525436     4116.893924    -4244.537837    -3511.534414    -3634.800831    -4670.118244    -3503.428247    -3603.105577    -4688.609476    -3511.461569    -3603.109302    -4688.607316    -3511.460631    -3603.467679    -4688.283350    -3511.525436    -3603.468822    -4688.282082    -3511.525957    -3703.772784    -4629.087348    -3485.600158    -3603.197466    -4688.490636    -3511.525957    -3603.194373    -4688.493403    -3511.525436     3607.078190    -4685.498882    -3511.535010    -3634.801602    -4670.118359    -3503.427293
6 Nov 2022 15:31:00.000     4199.790388    -4466.762842    -3116.007361     4199.787361    -4466.759186    -3116.016680    -3821.412977    -4799.998163    -3107.496090    -3789.930103    -4819.443425    -3115.943893    -3789.933806    -4819.441151    -3115.942905    -3790.289837    -4819.119477    -3116.007361    -3790.290974    -4819.118241    -3116.007889    -3889.899723    -4756.883214    -3088.762486    -3790.012045    -4819.337609    -3116.007889    -3790.008903    -4819.340421    -3116.007361     3685.614861    -4899.631712    -3116.017272    -3821.413661    -4799.998265    -3107.495091
6 Nov 2022 15:32:00.000     4262.383647    -4670.010244    -2706.711495     4262.381018    -4670.007069    -2706.721113    -3991.175279    -4908.713118    -2697.823672    -3960.043689    -4929.026670    -2706.648706    -3960.047355    -4929.024292    -2706.647673    -3960.399470    -4928.706329    -2706.711495    -3960.400594    -4928.705132    -2706.712029    -4058.874649    -4863.704224    -2678.267155    -3960.115323    -4928.934344    -2706.712029    -3960.112146    -4928.937190    -2706.711495     3747.900231    -5092.160509    -2706.721699    -3991.175873    -4908.713207    -2697.822632
6 Nov 2022 15:33:00.000     4304.568511    -4853.208771    -2285.444751     4304.566291    -4853.206089    -2285.454625    -4143.334955    -4995.778522    -2276.219576    -4112.692027    -5016.870773    -2285.382919    -4112.695638    -5016.868302    -2285.381846    -4113.042283    -5016.555453    -2285.444751    -4113.043391    -5016.554300    -2285.445289    -4209.948205    -4949.074191    -2255.926397    -4112.753035    -5016.792347    -2285.445289    -4112.749837    -5016.795214    -2285.444751     3793.655674    -5262.230923    -2285.455204    -4143.335456    -4995.778597    -2276.218499
6 Nov 2022 15:34:00.000     4326.335430    -5015.370714    -1854.068151     4326.333629    -5015.368539    -1854.078237    -4277.217002    -5060.805663    -1844.546318    -4247.197975    -5082.583569    -1854.007549    -4247.201515    -5082.581015    -1854.006439    -4247.541161    -5082.274662    -1854.068151    -4247.542247    -5082.273557    -1854.068690    -4342.450140    -5012.611924    -1823.605999    -4247.248087    -5082.519389    -1854.068690    -4247.244882    -5082.522264    -1854.068151     3822.675810    -5409.087889    -1854.078807    -4277.217408    -5060.805724    -1844.545209
6 Nov 2022 15:35:00.000     4327.773306    -5155.601479    -1414.488498     4327.771932    -5155.599820    -1414.498749    -4392.227367    -5103.503602    -1404.712018    -4362.964741    -5125.871075    -1414.429392    -4362.968195    -5125.868450    -1414.428251    -4363.299342    -5125.569944    -1414.488498    -4363.300402    -5125.568894    -1414.489036    -4455.792463    -5054.033093    -1383.216951    -4363.003736    -5125.821425    -1414.489036    -4363.000537    -5125.824296    -1414.488498     3834.829541    -5532.079194    -1414.499309    -4392.227676    -5103.503648    -1404.710883
6 Nov 2022 15:36:00.000     4309.068389    -5273.104563     -968.649795     4309.067448    -5273.103427     -968.660166    -4487.855734    -5123.680610     -958.661810    -4459.478678    -5146.538947     -968.592446    -4459.482030    -5146.536262     -968.591280    -4459.803217    -5146.246922     -968.649795    -4459.804246    -5146.245930     -968.650329    -4549.472202    -5073.151635     -936.706848    -4459.506383    -5146.504047     -968.650329    -4459.503206    -5146.506900     -968.649795     3830.060738    -5630.658550     -968.660713    -4487.855945    -5123.680641     -958.660653
6 Nov 2022 15:37:00.000     4270.502668    -5367.186059     -518.524468     4270.502164    -5367.185451     -518.534912    -4563.677905    -5121.245135     -508.369058    -4536.311683    -5144.493457     -518.469130    -4536.314918    -5144.490723     -518.467942    -4536.624727    -5144.211826     -518.524468    -4536.625720    -5144.210897     -518.524996    -4623.073755    -5069.880693     -486.051094    -4536.327975    -5144.473460     -518.524996    -4536.324833    -5144.476284     -518.524468     3808.388568    -5704.388166     -518.535446    -4563.678017    -5121.245151     -508.367885
6 Nov 2022 15:38:00.000     4212.451769    -5437.258673      -66.104443     4212.451705    -5437.258596      -66.114913    -4619.357794    -5096.206291      -55.826430    -4593.123204    -5119.741989      -66.051360    -4593.126308    -5119.739220      -66.050157    -4593.423372    -5119.471996      -66.104443    -4593.424325    -5119.471134      -66.104963    -4676.270844    -5044.233085      -33.243968    -4593.128011    -5119.736985      -66.104963    -4593.124919    -5119.739766      -66.104443     3769.907467    -5752.940815      -66.115432    -4619.357807    -5096.206293      -55.825246
6 Nov 2022 15:39:00.000     4135.382396    -5482.845233      386.607882     4135.382772    -5482.845686      386.597434    -4654.649005    -5048.673883      396.963134    -4629.661842    -5072.393076      386.658476    -4629.664801    -5072.390283      386.659690    -4629.947808    -5072.135912      386.607882    -4629.948716    -5072.135121      386.607374    -4708.828050    -4996.321309      419.710422    -4629.655142    -5072.403086      386.607374    -4629.652113    -5072.405812      386.607882     3714.786755    -5776.101388      386.596931    -4654.648918    -5048.673870      396.964325
6 Nov 2022 15:40:00.000     4039.849310    -5503.581638      837.608757     4039.850124    -5503.582621      837.598378    -4669.395975    -4978.857953      847.995543    -4645.766515    -5002.655952      837.656639    -4645.769316    -5002.653147      837.657858    -4646.037017    -5002.412751      837.608757    -4646.037877    -5002.412036      837.608262    -4720.601907    -4926.357080      870.807256    -4645.748338    -5002.680932      837.608262    -4645.745385    -5002.683591      837.608757     3643.269912    -5773.767907      837.597892    -4669.395788    -4978.857925      847.996734
6 Nov 2022 15:41:00.000     3926.491866    -5499.219230     1284.902227     3926.493114    -5499.220737     1284.891962    -4663.534667    -4887.067842     1295.274704    -4641.367176    -4910.839614     1284.947185    -4641.369806    -4910.836809     1284.948403    -4641.621021    -4910.611450     1284.902227    -4641.621828    -4910.610813     1284.901746    -4711.541542    -4834.650381     1318.050163    -4641.337603    -4910.879453     1284.901746    -4641.334739    -4910.882034     1284.902227     3555.673485    -5745.951980     1284.891495    -4663.534383    -4887.067799     1295.275891
6 Nov 2022 15:42:00.000     3796.030079    -5469.626539     1726.509238     3796.031756    -5469.628565     1726.499135    -4637.092796    -4773.710717     1736.821632    -4616.485064    -4797.351356     1726.551074    -4616.487512    -4797.348565     1726.552287    -4616.721131    -4797.139235     1726.509238    -4616.721883    -4797.138679     1726.508775    -4681.688833    -4721.607991     1759.460329    -4616.444225    -4797.405878     1726.508775    -4616.441464    -4797.408368     1726.509238     3452.385606    -5692.778663     1726.498688    -4637.092414    -4773.710660     1736.822810
6 Nov 2022 15:43:00.000     3649.260268    -5414.790438     2160.476603     3649.262366    -5414.792972     2160.466707    -4590.189605    -4639.289608     2170.683410    -4571.232518    -4662.694798     2160.515132    -4571.234771    -4662.692032     2160.516334    -4571.449766    -4662.499655     2160.476603    -4571.450457    -4662.499182     2160.476159    -4631.178128    -4587.731520     2193.085450    -4571.180592    -4662.763762     2160.476159    -4571.177946    -4662.766150     2160.476603     3333.864136    -5614.485775     2160.466281    -4590.189128    -4639.289536     2170.684573
6 Nov 2022 15:44:00.000     3487.050346    -5334.816710     2584.885761     3487.052857    -5334.819742     2584.876116    -4523.035243    -4484.400997     2594.941951    -4505.812375    -4507.467479     2584.920813    -4505.814425    -4507.464750     2584.921999    -4506.009847    -4507.290174     2584.885761    -4506.010476    -4507.289787     2584.885339    -4560.235550    -4433.615013     2617.008500    -4505.749594    -4507.550580     2584.885339    -4505.747075    -4507.552856     2584.885761     3200.634496    -5511.422704     2584.875712    -4523.034673    -4484.400911     2594.943094
6 Nov 2022 15:45:00.000     3310.334830    -5229.930070     2997.861361     3310.337742    -5229.933586     2997.852011    -4435.929735    -4309.732040     3007.722575    -4420.516985    -4332.358066     2997.892782    -4420.518821    -4332.355388     2997.893946    -4420.693809    -4332.199380     2997.861361    -4420.694372    -4332.199081     2997.860962    -4469.177892    -4259.942176     3029.356298    -4420.443625    -4332.454936     2997.860962    -4420.441243    -4332.457090     2997.861361     3053.287218    -5384.048730     2997.851630    -4435.929073    -4309.731941     3007.723693
6 Nov 2022 15:46:00.000     3120.109560    -5100.473581     3397.579661     3120.112860    -5100.477567     3397.570647    -4329.261529    -4116.057375     3407.202411    -4315.726785    -4138.143163     3397.607313    -4315.728399    -4138.140546     3397.608449    -4315.882183    -4138.003795     3397.579661    -4315.882678    -4138.003585     3397.579287    -4358.411094    -4067.483206     3428.307902    -4315.643170    -4138.253374     3397.579287    -4315.640938    -4138.255395     3397.579661     2892.475228    -5232.930837     3397.570291    -4329.260780    -4116.057262     3407.203499
6 Nov 2022 15:47:00.000     2917.426138    -4946.907457     3782.276671     2917.429811    -4946.911894     3782.268035    -4203.505615    -3904.235513     3791.618531    -4191.908458    -3925.683687     3782.300431    -4191.909842    -3925.681143     3782.301537    -4192.041745    -3925.564249     3782.276671    -4192.042169    -3925.564130     3782.276324    -4228.428273    -3857.091202     3812.102737    -4191.814958    -3925.806751     3782.276324    -4191.812884    -3925.808631     3782.276671     2718.910819    -5058.740996     3782.267703    -4203.504781    -3904.235387     3791.619584
6 Nov 2022 15:48:00.000     2703.386114    -4769.807252     4150.255947     2703.390144    -4769.812120     4150.247727    -4059.221220    -3675.204830     4159.275739    -4049.612663    -3695.920849     4150.275712    -4049.613813    -3695.918390     4150.276780    -4049.723254    -3695.821867     4150.255947    -4049.723606    -3695.821838     4150.255629    -4079.807345    -3629.698182     4179.048369    -4049.509691    -3696.056223     4150.255629    -4049.507786    -3696.057953     4150.255947     2533.362347    -4862.252944     4150.247421    -4059.220306    -3675.204693     4159.276753
6 Nov 2022 15:49:00.000     2479.135005    -4569.861509     4499.895993     2479.139375    -4569.866787     4499.888224    -3897.049150    -3429.979237     4508.553969    -3889.471421    -3449.871811     4499.911674    -3889.472330    -3449.869448     4499.912701    -3889.558829    -3449.793719     4499.895993    -3889.559106    -3449.793782     4499.895704    -3913.208276    -3386.310782     4527.527891    -3889.359432    -3450.018897     4499.895704    -3889.357703    -3450.020470     4499.895993     2336.650704    -4644.338542     4499.887946    -3897.048158    -3429.979088     4508.554939
6 Nov 2022 15:50:00.000     2245.856194    -4347.868903     4829.657295     2245.860884    -4347.874568     4829.650014    -3717.708799    -3169.643567     4837.915313    -3712.195158    -3188.625061     4829.668825    -3712.195821    -3188.622803     4829.669806    -3712.258998    -3188.568200     4829.657295    -3712.259201    -3188.568355     4829.657038    -3729.370009    -3128.005684     4856.006941    -3712.074646    -3188.783208     4829.657038    -3712.073102    -3188.784616     4829.657295     2129.645608    -4405.963729     4829.649763    -3717.707735    -3169.643407     4837.916235
6 Nov 2022 15:51:00.000     2004.764707    -4104.734856     5138.089012     2004.769696    -4104.740884     5138.082250    -3521.994826    -2895.348678     5145.910701    -3518.569424    -2913.335491     5138.096339    -3518.569838    -2913.333350     5138.097269    -3518.609417    -2913.300112     5138.089012    -3518.609543    -2913.300357     5138.088787    -3529.107054    -2855.924747     5163.040355    -3518.440920    -2913.504003     5138.088787    -3518.439568    -2913.505239     5138.089012     1913.261687    -4148.184091     5138.082028    -3521.993694    -2895.348508     5145.911572
6 Nov 2022 15:52:00.000     1757.100870    -3841.467615     5423.835232     1757.106137    -3841.473978     5423.829020    -3310.773488    -2608.306232     5431.186154    -3309.451265    -2625.219169     5423.838325    -3309.451429    -2625.217154     5423.839200    -3309.467237    -2625.205424     5423.835232    -3309.467285    -2625.205759     5423.835041    -3313.305730    -2571.269837     5447.278412    -3309.315337    -2625.397300     5423.835041    -3309.314183    -2625.398360     5423.835232     1688.454355    -3872.140012     5423.828827    -3310.772294    -2608.306053     5431.186969
6 Nov 2022 15:53:00.000     1504.123892    -3559.173819     5685.640742     1504.129414    -3559.180488     5685.635106    -3084.978662    -2309.783213     5692.488538    -3085.765288    -2325.547824     5685.639586    -3085.765200    -2325.545944     5685.640403    -3085.757169    -2325.555772     5685.640742    -3085.757140    -2325.556195     5685.640585    -3082.920100    -2275.297378     5707.472566    -3085.622535    -2325.734789     5685.640585    -3085.621584    -2325.735667     5685.640742     1456.215499    -3579.051453     5685.634944    -3084.977410    -2309.783025     5692.489293
6 Nov 2022 15:54:00.000     1247.105440    -3259.053626     5922.356260     1247.111191    -3259.060574     5922.351226    -2845.607604    -2001.096235     5928.670796    -2848.499460    -2015.643145     5922.350862    -2848.499120    -2015.641408     5922.351616    -2848.467288    -2015.672747     5922.356260    -2848.467181    -2015.673257     5922.356138    -2838.967640    -1969.312723     5942.480654    -2848.350512    -2015.838118     5922.356138    -2848.349769    -2015.838810     5922.356260     1217.569035    -3270.212430     5922.351095    -2845.606300    -2001.096039     5928.671488
6 Nov 2022 15:55:00.000      987.323269    -2942.395451     6132.943177      987.329224    -2942.402645     6132.938766    -2593.716485    -1683.605722     6138.696670    -2598.700685    -1696.870926     6132.933559    -2598.700095    -1696.869340     6132.934248    -2598.644604    -1696.922052     6132.943177    -2598.644419    -1696.922646     6132.943090    -2582.524692    -1654.664372     6151.271597    -2598.546200    -1697.073048     6132.943090    -2598.545668    -1697.073551     6132.943177      973.566397    -2946.985241     6132.938667    -2593.715135    -1683.605519     6138.697296
6 Nov 2022 15:56:00.000      726.054931    -2610.570322     6316.477802      726.061064    -2610.577732     6316.474035    -2330.415732    -1358.709952     6321.644942    -2337.470183    -1370.635096     6316.464008    -2337.469345    -1370.633668     6316.464628    -2337.390440    -1370.707517     6316.477802    -2337.390179    -1370.708194     6316.477752    -2314.721709    -1332.738072     6332.929625    -2337.310841    -1370.843476     6316.477752    -2337.310523    -1370.843786     6316.477802      725.281942    -2610.794460     6316.473968    -2330.414342    -1358.709742     6321.645500
6 Nov 2022 15:57:00.000      464.571562    -2265.025909     6472.155139      464.577847    -2265.033502     6472.152031    -2056.865186    -1027.838988     6476.713200    -2065.958689    -1038.371622     6472.137230    -2065.957606    -1038.370359     6472.137778    -2065.855637    -1038.465018     6472.155139    -2065.855300    -1038.465774     6472.155125    -2036.738336    -1004.950809     6486.658005    -2065.795192    -1038.585340     6472.155125    -2065.795090    -1038.585457     6472.155139      473.808294    -2263.120739     6472.151997    -2056.863761    -1027.838774     6476.713686
6 Nov 2022 15:58:00.000      204.131786    -1907.280214     6599.292179      204.138194    -1907.287955     6599.289744    -1774.269093     -692.448519     6603.221116    -1785.361483     -701.542322     6599.270234    -1785.360159     -701.541231     6599.270708    -1785.235577     -701.656280     6599.292179    -1785.235166     -701.657112     6599.292202    -1749.798314     -672.744694     6611.782309    -1785.194552     -701.760437     6599.292202    -1785.194667     -701.760360     6599.292179      220.251641    -1905.494415     6599.289744    -1774.267641     -692.448301     6603.221529
6 Nov 2022 15:59:00.000      -54.024250    -1538.914926     6697.330725      -54.017746    -1538.922783     6697.328972    -1483.870922     -354.013617     6700.613259    -1496.913243     -361.628600     6697.304839    -1496.911684     -361.627684     6697.305237    -1496.765038     -361.762616     6697.330725    -1496.764554     -361.763521     6697.330784    -1455.164208     -337.580789     6707.753196    -1496.743614     -361.850150     6697.330784    -1496.743944     -361.849879     6697.330725      -34.273007    -1539.488926     6697.329006    -1483.869448     -354.013395     6700.613598
6 Nov 2022 16:00:00.000     -308.680665    -1161.568457     6765.839707     -308.674096    -1161.576393     6765.838644    -1186.947992      -14.022433     6768.461406    -1201.882715      -20.125112     6765.809995    -1201.880927      -20.124376     6765.810315    -1201.712865      -20.278593     6765.839707    -1201.712311      -20.279567     6765.839802    -1154.131967       -0.932856     6774.148692    -1201.711135      -20.349120     6765.839802    -1201.711681      -20.348655     6765.839707     -288.646563    -1166.714038     6765.838712    -1186.946503      -14.022209     6768.461668
6 Nov 2022 16:01:00.000     -558.651480     -776.928676     6804.516968     -558.644873     -776.936658     6804.516599     -884.805968      326.030156     6806.466304     -901.567241      321.466616     6804.483561     -901.565233      321.467168     6804.483801     -901.376496      321.294345     6804.516968     -901.375873      321.293307     6804.517099     -848.025327      335.718927     6810.675932     -901.394467      321.241137     6804.517099     -901.395226      321.241793     6804.516968     -541.750631     -788.808916     6804.516703     -884.804471      326.030381     6806.466488
